ID,Title,URL,Content,Date,Type,Format,MP3 URL,Embedded,,,,,,,Firebase Upload,Firebase Storage Upload,,Firebase Meta Data Upload,Firebase Storage Upload
20718,Clare Jenkinson,https://businessfightspoverty.org/clare-jenkinson,"BFP: What do you do? CJ: I lead Business in the Community’s work on the UN Millennium Development Goals. Business in the Community membership based responsible business charity, the largest business-led charity of its kind, and so my role looks at inclusive business and private sector engagement with International Development, helping companies see the business opportunities in addressing global poverty. The work is championed by a group of business leaders, Business in the Community’s International Leadership team. My work includes advising and supporting companies, recognising best practice and using those examples to inspire others, encouraging business collaboration and providing a platform for businesses to learn from each other. BFP: What is the best part about your job? CJ: Hearing about all the different work that is being done in such a range of businesses, and working with the companies on our Leadership team that are really shaping the agenda in this space. It’s also incredibly inspiring when businesses come together to do something collaboratively, bringing different core skills and achieving something they couldn’t do alone. BFP: What have been your greatest challenges? CJ: It is probably convincing people of the importance of a business case for addressing development challenges, rather than a purely philanthropic approach. I strongly believe that is the only way to reach scale and sustainability, but there is resistance to this from both business and NGOs. Often businesses can be reluctant to be clear and transparent about their business case. BFP: How have you overcome these challenges?/ What advice, would you give to others?/ What is the secret of your success? CJ: Sharing the successes of when businesses are addressing development challenges with a solid business case, creating shared value. But it’s also important to recognise that initiatives such as these can take time and require a longer term investment, and require different approaches to business as usual. We’ve made business benefits central to how we recognise best practice through our International Award. BFP: If someone wants to do what you do, where should they start? CJ: I think experience of different sectors is important, understanding both the business and the development perspectives. It helps to be able to adapt your language depending on the audience. I actually got into the role with having a number of years experience of working with companies on sustainability and social issues, and I was also studying for a Masters in Development Management. BFP: Finally, what do you hope to get out of being part of the BFP community? CJ: It’s a great way to keep up to date with the other organisations that work with businesses on development, and identify new examples of best practice. Editor&#8217;s Note: Thank you to Clare Jenkinson for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-04-21 13:13:27,Podcasts,Text,,✅,,,,,,,uploaded,,,,
20721,Mary Mwangi,https://businessfightspoverty.org/mary-mwangi,"BFP: What do you do? MM: I am the Regional Chapter Coordinator- East Africa Chapter, Aspen Network of Development Entrepreneurs (ANDE), a program of the Aspen Institute. I coordinate the activities of the ANDE East Africa Chapter. ANDE is a network of organisations that support small and growing businesses (SGBs) within emerging markets. I support members who are working in East Africa by running programs that are geared toward creating synergy and strengthening the eco-system to support entrepreneurial growth in East Africa. BFP: What is the best part about your job? MM: ANDE members are very passionate about supporting small and growing businesses in the region, and the impact that has on the economy. The best part of my job is talking to members and learning about what they are doing in the sector and finding ways to support them. One of the main ways I am able to support these organisations is by making connections between them and facilitating collaboration. BFP: What have been your greatest challenges? MM: One of my greatest challenges has been identifying all the players in the eco-system and bringing them together. There are many organisations and resources in the region available to entrepreneurs. However the sector is disjointed with lots of replication of efforts. My goal is to create synergy in the sector to ensure that entrepreneurs in the region are able to make use of the numerous resources that are available to them. BFP: How have you overcome these challenges?/ What is the secret of your success? MM: The ANDE East Africa Chapter is launching a mapping study of the eco-system in East Africa. With this tool, we hope to begin to address this challenge. The secret to my success? There is no secret. I took time to really get to know myself, to get to know what makes me tick. I found the thing that gets me excited in the morning then I worked at it. My second piece of advice is, never stop learning. BFP: If someone wants to do what you do, where should they start? MM: I don’t think I can give you a formula. I just followed my passion. BFP: Finally; what do you hope to get out of being part of the BFP community? MM: This is a community of people who believe that enterprise can raise communities out of poverty. I hope to build alliances and find partners I can work with to strengthen the entrepreneurial eco system in East Africa. Editor&#8217;s Note: Thank you to Mary Mwangi for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-04-15 13:24:21,Podcasts,Text,,✅,,,,,,,uploaded,,,,
20724,Viv Oyolu,https://businessfightspoverty.org/viv-oyolu,"BFP: What do you do? VO: I created and present the Dream Corner show which is dedicated to inspiring women of all ages to follow their dreams and passion. I interview female entrepreneurs, giving them a platform to tell their story, showcase their expertise and promote their business; as well as female leaders in the City to talk about their journey to where they are at the moment. The aim is to create the largest audio library of female leaders in the City. BFP: What is the best part about your job? VO: The best part of my job is the connection I make with so many remarkable women! You may think it’s not possible to connect with so many (interviewed over 200 and counting); but I do…truly an amazing experience hearing women’s stories – their journey. I have the best job for me! BFP: What have been your greatest challenges? VO: Dealing with last minute cancellations; as well as getting people to relax and enjoy the experience of talking about themselves. For some reason, women find talking about themselves a challenge. BFP: How have you overcome these challenges?/ What advice, would you give to others? VO: For the last minute cancellations, there’s really nothing you can do, but reschedule – assuming they want to. I learnt very early in to my career as a presenter that you can’t have an ego! It’s not about me, but my guest. I have to give them the confidence to relax and be themselves. For each interview, I send prepared Qs for them to know where I could possibly go during the interview, so they don’t feel ambushed! I have a very relaxed and conversational style of interviewing and that helps a lot. I am genuinely interested in all my guests – hard to believe but I am; and my guests will attest to that. About 80-90% of my guests have come through referrals – people enjoy the experience and tell others to get in touch. I am very fortunate I don’t have to advertise my show. Secret to my success? Apart from what I mentioned above, I listen intently to everything my guests say, and refer back to it – it shows I’m listening and interested. Also work hard to understand my guests sector to some degree, but I like/enjoy the ar of discovery during an interview. As a curious soul, it’s just magic! BFP: If someone wants to do what you do, where should they start? VO: My journey into radio has been very unusual to say the least! I have a degree in Marketing and an MBA; worked in the City and ran a Social Enterprise before I got into radio purely by chance some may say, but it was a 30-year old dream come true. I don’t have any form of training &#8211; everything I do is by instinct. This certainly is the easiest job I’ve ever done and love every minute of it! BFP: Finally; what do you hope to get out of being part of the BFP community? VO: I hope to connect with like minded people and support in any way possible – perhaps feature/interview female leaders or issues that concern women. Editor&#8217;s Note: Thank you to Viv Oyolu for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-04-07 13:30:54,Podcasts,Text,,✅,,,,,,,uploaded,,,,
20727,Kavita Prakash-Mani,https://businessfightspoverty.org/kavita-prakash-mani,"BFP: What do you do? KPM: As Head of Food Security Agenda at Syngenta, my mandate is to develop and pilot innovative business models that deliver sustainable solutions for smallholder farmers and ensure the environmental sustainability of agriculture. We are running pilot projects in countries like India, Tanzania and Paraguay focusing on farmer needs for access to inputs, knowledge, information, finance and markets. We work with partners across the food value chain as well as with NGOs, donors and governments to develop holistic solutions that help smallholders increase their yield and profitability in an environmentally sustainable way. BFP: What is the best part about your job? KPM: I have always worked at the intersection of business and sustainability. What is especially exciting about this role is to be able to develop and deliver innovative solutions. And even more than that it is being able to see the results of your efforts on the ground in terms of higher productivity and profitability of farmers farming less than 2 hectares of land – the difference we are able to make in their lives is truly motivating. BFP: What have been your greatest challenges? KPM: The kind of models we are developing and delivering take time – time to develop, to set up, to bring in partners, to engage our own business and to deliver results. In a world where people are looking for quick wins and fast results, the slow pace of change for sustainable solutions can be a real challenge. BFP: How have you overcome these challenges?/ What advice, would you give to others?/ What is the secret of your success KPM: Patience and perseverance is my new mantra! It is important to ensure that these initiatives are set up right – and to take the time to do that. It is also important to keep all stakeholders engaged and informed throughout the process and to ensure that their interests are included. And it is important to highlight and celebrate even small achievements and milestones. It does help to have supportive bosses! BFP: If someone wants to do what you do, where should they start? KPM: I think everyone should start where they are. I am fortunate to have the opportunity and role I have. But I think it is equally important for people to feel empowered to create sustainable change from their current position – to think of possible changes they can create now, to bring new ideas to the organisation they are in, to create a community. We need a bottom-up, top-down, any-which-way approach to sustainability. BFP: Finally; what do you hope to get out of being part of the BFP community? KPM: The BFP community is a unique family of like-minded people focusing on one of the most critical challenges of our time. I get a lot of inspiration and learning from it and also a sense of belonging. I hope we can continue to grow the passion and determination that it embodies. Editor&#8217;s Note: Thank you to Kavita Prakash-Mani for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-03-28 14:06:07,Podcasts,Text,,✅,,,,,,,uploaded,,,,
20729,Linzi Moore,https://businessfightspoverty.org/meet-linzi-moore,"BFP: What do you do? LM: I work for IMA International, a business delivering training, international development consultancy and coaching around the world. I lead design, delivery and business development for our capacity building services in subjects such as creating partnerships, leadership, soft skill development and more. We work exclusively with development professionals, whether they be from the UN, NGOs or the private sector. Our clients are my focus, so I am constantly reaching out to understand more about what their needs are, and ensuring that we are well positioned to respond. BFP: What is the best part about your job? LM: We work with consultants placed all over the world who are experts in their fields, and I love matching them with great organisations and watching the innovations and change that happens as a result – that’s job satisfaction for me. BFP: What have been your greatest challenges? LM: I used to work in the private sector in the UK, so when I first got into training in the international development sector I felt overwhelmed with the opportunities that were available. I am a naturally ambitious person, so it was tough to specialise and learn to say ‘no, that is not my/our area’ and pass opportunities on. However, as anyone in this sector knows, it’s impossible to serve your clients properly without doing this. BFP: How have you overcome these challenges?/ What advice, would you give to others?/ What is the secret of your success? LM: A consultant’s life is a hectic one, and so I really recommend taking on an activity outside of work that helps you relax. For me it was yoga, but for others it could be a team sport like basketball, football/soccer etc. It gives your mind a break and helps you get into new creative spaces, so that when you return to work the next day you are more focused. In terms of general success in this area, for me the network has been extremely important. Networking without a cause is pretty useless though – it’s got to be targeted networking that brings benefit to both parties. BFP: If someone wants to do what you do, where should they start? LM: I started by offering free trainings to charities in London, and going off to explore the coffee sector in Rwanda. I built a network of interest around that, and by the time this job came up I had the knowledge and training experience that I needed to place myself. I stand firmly by the notion that training can not be learnt from a book – you can gather some basics but the only real way to develop in this area is by doing it. BFP: Finally; what do you hope to get out of being part of the BFP community? LM: It is a great platform for me to understand more about what other companies are looking for, especially around my area of interest, which is cross sector partnerships. IMA will be running a course in Bangkok in May called Creating Successful Partnerships, so I am hoping to use BFP to keep reaching out with these types of opportunities, and to hear what else would be helpful. Editor&#8217;s Note: Thank you to Linzi Moore for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-03-24 14:23:12,Podcasts,Text,,✅,,,,,,,uploaded,,,,
20732,Suman Chowdhury Mony,https://businessfightspoverty.org/suman-chowdhury-mony,"BFP: What do you do? SCM: I’ve been working at Palli Karma-Sahayak Foundation (PKSF) for four &amp; half years as an Officer (MIS Analyst). PKSF is an apex organization (not for profit) established by the Government of Bangladesh for poverty alleviation through employment generation and is one of the biggest microfinance organizations in Bangladesh. In addition to this, I am an active development worker and blogger on many international blogging societies and institutional sites where I get to share my views and thinking with others on a range of development issues. I am an active member of Business Fights Poverty and a Featured member of pro-act.org (an e-community of the World Bank Institute). BFP: What is the best part about your job? SCM:One of the best parts of my job is monitoring the workings of our Management Information System (MIS) and using the findings to motivate my colleagues to do their work more efficiently. I always enjoy going on field tours, where I monitor our countrywide micro credit activities, collect and preserve data as well as preparing Microfinance situation reports with our Partner Organizations (POs). BFP: What have been your greatest challenges? SCM: As an MIS Analyst my greatest challenges are ensuring the effective collection of real data from our POs who work on poverty alleviation through micro finance and thoroughly analysing the collected data and producing reports for future actions. Poverty alleviation through microcredit is tough but fruitful work, if it is implemented in a systematic and borrower-friendly way. Accurate and precise data analysis are an essential part of poverty alleviation through microcredit. Aside from my day-to-day role as a development worker, as a blogger it is my continuous challenge to express and spread my thinking and views to others and to learn from initiatives that are transforming lives. BFP: What advice, would you give to others?/ What is the secret of your success SCM: &#8220;In my childhood, when I was small, my legs were little, my field of vision was inadequate, but now I am growing up, my eye sight is plentiful, the little path which was so far for me then, now it is in the vicinity of mine… If I try, I can cross the line…and it is the secret of my success&#8221;. During my lifetime, so much of what I have learnt and achieved is down to my willingness to always learn more, even now my learning process continues. Believe in whatever you do. Aim to learn and gather as many experiences as possible. I would also recommend finding a mentor, someone who is experienced, whether he or she is the superior or subordinate, without any hesitation. Eagerness to know and learn &#8211; I believe self learning makes everyone confident. I have always believed that self learning and self confidence is the key to success. BFP: If someone wants to do what you do, where should they start? SCM: If you are interested in working in MIS or Data Analysis, you must be well educated, with an interest in IT-based work and also be a natural analytical thinker. I&#8217;d recommend taking a related degree or course. Gathering the data is only part of the role, you need to know how to use that data, for it to have value. To be a good development worker and blogger everyone should ensure they gain the relevant industry knowledge and experience. Also, read around the key issues &#8211; the blogs and articles of good bloggers and writers. BFP: Finally, what do you hope to get out of being part of the BFP community? SCM: Business Fights Poverty brings together and connects some renowned and expert professionals, development workers, entrepreneurs, businessmen, thinkers, learners, bloggers and article writers. Everyone can share their views, experiences, new ideas and learn from others. I hope it will continue to grow and add even more resources and play a vital role in world development work. Editor&#8217;s Note: Thank you to Suman Chowdhury Mony for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-03-17 14:30:14,Podcasts,Text,,✅,,,,,,,uploaded,,,,
20735,Albert Tseng,https://businessfightspoverty.org/albert-tseng,"BFP: What do you do? AT: Business Call to Action (BCtA) is a global membership platform of companies, governments, and development organizations working to identify and promote business models that contribute to long-term commercial and development goals. BCtA members are market leaders and innovators, committed to developing commercially viable business ventures that engage people living at the Base of the Pyramid (BoP) as consumers, producers, suppliers, and distributors of goods and services. Business Call to Action is supported by the UNDP, which hosts the BCtA Secretariat, DFID, USAID, AusAID, the Netherlands Ministry of Foreign Affairs, SIDA, the UN Global Compact, the Clinton Global Initiative, and the International Business Leaders Forum. As Outreach Consultant, I&#8217;m responsible for helping to expand the reach and scale of BCtA by engaging existing and new companies in the platform. Collectively, companies that are involved in Inclusive Business possess a wealth of information on how to effectively do business in low income communities, and the purpose of BCtA is to showcase these examples and share knowledge on successful business practices. BFP: What is the best part about your job? AT: Every day, I get to talk to very innovative business leaders at companies all around the world who are working on extremely impactful initiatives. I love business models and innovation, so it&#8217;s great to learn in so much detail about how these companies are designing and implementing their businesses in BoP markets. It is exciting to help build a community of like-minded socially motivated people, who are at the same time extremely focused leaders who are aggressively seeking growth of their businesses. When a member company learns something valuable that helps them be more successful, it is very rewarding because of the potential impact on lives at the BoP. BFP: What have been your greatest challenges? AT: It is encouraging that there are a growing number of Inclusive Business initiatives out there, but the needs at the Base of the Pyramid are certainly immense. Markets at the BoP are underdeveloped, so it requires a large set of actors including companies, governments, development organizations and non-profits to work together to build markets where everyone can be successful in their objectives. Definitely easier said than done! BFP: How have you overcome these challenges?/ What advice, would you give to others? AT: Since BCtA is supported by multiple development partners and has a membership of 65 companies and growing, BCtA hopes to be a good platform for businesses to connect with each other and other stakeholders to help them in their own specific individual business objectives, but also to advance the overall market for inclusive business. There are a lot of very good people working in Inclusive Business &#8211; the trick will be in how we all collaborate together to ensure that our collective resources are maximized. BFP: If someone wants to do what you do, where should they start? AT: I did a mid-career switch to development after spending many years in the private sector. Having that business experience has proven invaluable in my current role in understanding a wide range of business models, how companies work, and the incentives which can align the power of the private sector towards development objectives. BFP: Finally, what do you hope to get out of being part of the BFP community? AT: The BFP community has been an excellent way to learn about the approach of various companies and to connect with others working in Inclusive Business. The networking and learning opportunity on BFP is also valuable to me outside my consulting work with Business Call to Action, as I also provide advisory services to social enterprises, corporations, and development organizations in the areas of business strategy, economic development, impact investing, and inclusive business. Editor&#8217;s Note: Thank you to Albert Tseng for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-03-10 14:47:54,Podcasts,Text,,✅,,,,,,,uploaded,,,,
20738,Adrianna Logalbo,https://businessfightspoverty.org/adrianna-logalbo,"BFP: What do you do? AL: I am leading the Future Fortified campaign, a new initiative that seeks to raise both public and political will in the United States for improved nutrition for women and children around the world, particularly during the critical 1,000 day window from a woman’s pregnancy to a child’s second year of life. We believe that by mobilizing a new constituency of informed and engaged supporters for nutrition, we can drive focus and resources for improved nutrition, the basic building block for good health and well-being. BFP: What is the best part about your job? AL: The opportunity to be creative and bold for such a fundamental, critical issue for all of us. Nutrition, though widely understood to be important, has remained largely overlooked and completely underfunded within the global development agenda. We have an opportunity to make significant change in the coming years by educating new communities and advocating for better policies. It’s truly inspiring to be a part of this change process. BFP: What have been your greatest challenges? AL: The dual nature of nutrition – that it can be both hidden and everywhere all at once. Clearly nutrition matters to each of us in one way or another, as we think about what to eat for lunch and what to feed our families for dinner. Many of us are even supplementing our nutrition with vitamins every day! And yet when it comes to global nutrition, the issue has remained hidden, stuck somewhere between what are seemingly more urgent issues of hunger and obesity. Somehow we need to make it clear that nutrition IS urgent; that poor nutrition early in life prevents children from reaching their full potential and is a limiting factor for a number of our global health and development priorities. And make this compelling and actionable for individuals who are thinking about nutrition in their own lives every day. BFP: How have you overcome these challenges?/ What advice, would you give to others? AL: We’re still working on it! I believe people do want to get involved on global nutrition, we simply have not packaged the issue in a way that is both accessible and compelling to them. I would love to hear from others; both those in the nutrition community and those outside of it. Above all, I am open to learning from others to find what works best and collaborate. BFP: If someone wants to do what you do, where should they start? AL: I always tell people that there is no one path, which may be a bit discouraging or empowering depending on your perspective! For me, it was about being open to opportunities as they presented themselves early in my career, such as contributing to the creation of the Nothing But Nets campaign and subsequently leading the campaign. I now have the opportunity through Future Fortified to take all those lessons and experiences to the nutrition community to build an educated and active constituency for this issue. Several individuals – who have become mentors – have been a huge part of my personal path. I think it is important to both seek out and be open to these mentors as you may find them in various aspects of your life. BFP: Finally; what do you hope to get out of being part of the BFP community? AL: I am thrilled to be a part of the BFP community to connect with and learn from others, particularly those with different experiences and perspectives. I think the BFP community provides such a space and I am looking forward to leveraging that opportunity even more in the year ahead. Editor&#8217;s Note: Thank you to Adrianna Logalbo for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-03-03 14:55:22,Podcasts,Text,,✅,,,,,,,uploaded,,,,
20741,Stephen Vance,https://businessfightspoverty.org/stephen-vance,"BFP: What do you do? SV: I am a project developer and design-builder focused on renewable technologies and consult on a variety of projects related to renewables. I am currently Project Director for Resource Conversion – Burkina Faso, a private collective of very talented people concerned with sustainable rural development. I have also co-written software and installed hardware systems that enabled remote monitoring and troubleshooting of renewable energy installations, envelopes, and boundary conditions to determine kilowatts in and out. BFP: What is the best part about your job? SV: The creative process of designing and developing for a win-win situation is always a very stimulating environment for me. Where before there was nothing but a need, followed by an idea, and to then see a built solution is what it’s all about. Then it’s off to gather the resources. BFP: What have been your greatest challenges? SV: Finding my people and then finding the money. In that order. Alone one can do very little, but with good experiences behind you it is far easier to attract talent. On the other hand, Capex sources do not fall out of trees. You have to find them, and today, post the financial collapse, it is incredibly difficult – you have to be very creative about it. We tried a crowd-funding campaign that brought almost no results. I really wasn’t expecting that and thought Resource Conversion was laid out quite clearly, but quickly came to realize we were competing with tech gadgets and postings about sick pets. The project also got a lot of pushback on the resource-as-project-finance structure that we were dealing with which was artisanal gold. Anyone with a world encompassing social view understands the negative complications of minerals and precious metals mining in Africa, but the question is, “Does it have to be so”? We say no! And we believe that definitively. Our approach is to safely and legally assist the artisanal production community so that it is their environment and they who directly benefit from the resources that they own. Then, through further assistance and technology transfer, that the subsequent innovations in community development are initiated by the community themselves. Some reactions were as if we touched the third rail, but nothing will improve without positive, researched, and thoughtful action. These things can be done. They just have to be implemented, monitored, and measured. Crowd-funding would be fine as a source if these organizations or supporters weren’t so focused on gadgets. Perhaps the supporters assume that there are enough charities to pick up the social crowd-funding need, but without localized business and trade involved, permanence suffers. There seems to be some pervasive fantasy that gadgets are the solution for all our problems. If someone comes up with a perpetual motion machine – sure, but that’s impossible in this universe so far as we know it. This is a very western approach, where we love our gadgets and our band-aids and eschew the interactive human element on the ground. That’s where the real work and permanence is. We have to get beyond this nonsense and realize that it is not the gadget alone, but the ability of the community itself to harness its own creativity that will enable the community to make the best and wisest use of its own resources. In the developing world, these resources are in abundance. Getting them to market at world market prices, without corruptive influences or damage is a part of the story, but I believe it can happen. So excuse my verbose answer – but the challenge is in the doing. The believing is easy. BFP: How have you overcome these challenges?/ What advice, would you give to others? SV: The struggle with the challenges is on-going. What I realised early on is that I needed to find a language to describe the process of Resource Conversion that is truthful, but that doesn’t threaten other’s world view of economics. I say this because the concept of Resource Conversion must take place in a highly equitable fashion that challenges the very foundation of capitalism, at least the insidious runaway version that has brought nearly every common citizen of the developed world to their knees. Perhaps it was necessary so that the mass of the people understand the depth of change that is needed everywhere and acquire the bravery to speak this new language in first person terms. So, I must say that we are “intending” to be successful at this. BFP: If someone wants to do what you do, where should they start? SV: Humanity is like a giant fabric spread across the bottom of the troposphere. We’ve crossed the Rubicon of climate change and we’re all connected in this issue. A spark way beyond your view somewhere will get to you. Start with that understanding. BFP: Finally, what do you hope to get out of being part of the BFP community? SV: I hope that being a part of the BFP community will illuminate new methods to get the tools of development to those that don’t have them so that they can define their own self-sufficient path. To that end, contacts are important. Insight into what others are doing and their thoughts is also important. Editor&#8217;s Note: Thank you to Stephen Vance for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-02-23 15:03:30,Podcasts,Text,,✅,,,,,,,uploaded,,,,
20744,Ewan Robinson,https://businessfightspoverty.org/ewan-robinson,"BFP: What do you do? ER: I have a diverse role: as my title suggests, I collect and analyse information for a multi-year project on food value chains. I also work to make sure the project connects with the businesses, agencies, NGOs and consumers that can change the food system. Our goal is to find ways to make nutritious, healthy foods accessible to people affected by undernutrition, especially poor consumers in several African countries. We are creating tools for donors, businesses, governments and NGOs to understand why value chains are failing to deliver these foods, and where intervention could make a difference. A big part of this is finding ways to incentivize businesses, from small ‘kitchen enterprises’ to multinational companies, to sell the right foods at affordable prices. As more people eat processed foods, it means getting information to consumers on what is in foods and what this means for health, especially for infants and children. The project covers a lot, and that’s what makes it exciting. I do much of the day-to-day of work of gathering information, conducting interviews, synthesizing reports and studies, and analysing data. I also help build collaborations with partners to connect the research with organisations in the sector, and to target our analysis and recommendations. I play a role in visioning, developing strategies and managing the project as a whole, and contribute to the nuts and bolts administration. One of the things I like best about my role is talking about the research with outside audiences. I blog here at BFP and at Globalisation and Development. It’s a useful reality check to talk about my work outside the research community. BFP: What is the best part about your job? ER: One of the great things about doing research is that it can surprise you and challenge ideas you take for granted. I enjoy learning about real events and people – they’re always more complicated and more interesting than the assumptions you start out with. At the Institute of Development Studies, I get to work with people who bring all kinds of experiences, like advocating with policymakers, implementing programmes and working with the media (and social media). It’s a great environment for learning about – and putting into practice – how research can help change what’s happening in policies and organisations. I like working with different people to make research impactful and relevant to new audiences. For me, relevance connects to activities blogging, talking with all kinds of people during field visits, contributing to forums like Business Fights Poverty, and even linking research to theatre projects I’ve worked on in my spare time. I also love travelling, especially spending a few weeks somewhere, and having time to explore and meet people from different walks of life. I’m working in Ghana and Nigeria so far. My job lets me ask interesting questions, plus I learn about everyday culture, politics and food. I think learning about – and learning to eat! – new foods is without a doubt the most fun I have in my job. BFP: What have been your greatest challenges? ER: When I started this job, my role didn’t have a huge degree of structure compared to my previous roles. I knew we had to provide innovative and relevant research, and try to influence policymakers, businesses and practitioners. But how would we get there? I’m learning I have to be strategic, creative, and adaptive. For researchers who split their time across a number of different projects, it can sometimes be challenging to maintain momentum on many fronts, especially under intense time constraints. Since I work on one project, I get to concentrate my efforts. Still I need to focus on our objectives and mobilise the expertise of other people in the team. As we talk with different kinds of players in food value chains, we’ve found it can be tough to get the attention of businesses. Of course, it’s obvious that businesses are focused on the bottom line, and have many demands on their time, including from the development community. Convincing them that value chain research can open up new opportunities is a challenge. It’s crucial to engage wherever we can; we also need to recognize that at the end of the day people will have different stakes in the outcomes of our work. BFP: How have you overcome these challenges?/ What advice, would you give to others? ER: I mentioned that it takes creativity to connect research with action. It also takes clarity and coordination. I think it is vital to get a project team – including researchers, coordinators, communicators – engaged in serious discussions about how the research contributes to the change we want. These exercises are often required by funders, but I think we can go beyond what fits in management reports. This can involve difficult conversations; going into the details reveals that people have different ideas about what needs to happen. But I think having these conversations early on in a project can foster respect, transparency and effectiveness. It can make the job exciting and play to people’s different strengths. To be honest, the second challenge, connecting with businesses, is something we are very much working on right now. As we investigate how to foster specific food products in Ghana, we are trying to anticipate the concrete outcomes our work can offer for businesses. At the same time, we have to contribute to other stakeholders and our research is a public good. We are drawing on the IDS Globalisation Team’s ongoing partnership with the Global Alliance for Improved Nutrition, an organisation with a strong record of working alongside businesses. We’re thinking about ways to share and get feedback beyond conventional research reports. This is very much a work in progress, and we’d love to hear from other Business Fights Poverty members! BFP: If someone wants to do what you do, where should they start? ER: Many paths can lead to a career involving research, especially at a hybrid organisation like IDS. I have colleagues with backgrounds implementing projects for NGOs, lobbying for policy change, practicing law and doing analysis for businesses. Of course, a graduate-level degree with a strong research component helps. So does experience working abroad, setting your own agenda, working independently and applying a set of research methodologies. The standard advice applies about gaining experience, taking on internships or short consultancies and persevering if you don’t get the position you want at first. I don’t think a degree alone will ever be enough for doing good research. Be curious in whatever you do and ask yourself tough questions, even if this isn’t your job. I think you can gather skills and insights in almost any job that will help give you a unique perspective as a researcher. BFP: Finally; what do you hope to get out of being part of the BFP community? ER: As a member of the Globalisation Team at IDS, I get to work with people who have a huge body of experience on businesses in development. That’s how I found out about Business Fights Poverty: the Team has collaborated with BFP to bring together great thinkers. BFP founder Zahid Torres-Rahman talked about how business impacts development at IDS and IDS’s John Humphrey was part of a BFP panel on harnessing value chains for nutrition. For me participating in Business Fights Poverty is about learning who’s working on the issues and how they’re thinking. It’s been really helpful for me to get feedback and suggestions based on blog posts I’ve written, and to learn about others working on agriculture, food and nutrition. We all have many demands on our time, and it can be hard to participate in social networks as much as we’d like to. I think networks like BFP are at their best when they lead to new ideas and connections, challenge our assumptions and help us do our work better. Editor&#8217;s Note: Thank you to Ewan Robinson for taking the time to do this interview. We&#8217;re always looking out for members to feature. Help us by taking two-minutes to update your profile, or by nominating someone for Business Fights Poverty Member of the Week. Read previous Member of the Week interviews here.",2013-02-17 15:08:56,Podcasts,Text,,✅,,,,,,,uploaded,,,,
