ID,Title,URL,Content,Date,Type,Exclude,Vimeo URL,VIDEO URL,Embedded,Vimeo MP4 Link,Google Drive Link,Comments,,,Firebase Upload,Firebase Storage Upload,,Firebase Meta Data Upload,Firebase Storage Upload
404857,Understanding mindsets in driving a just and regenerative future,https://businessfightspoverty.org/understanding-the-critical-role-of-mindsets-in-driving-a-just-and-regenerative-future,Webinar at Where Now? Summit &#8211; see event page to access full recording.,2021-02-05 12:52:15,Videos,,https://vimeo.com/503579322/a1197801d1,https://player.vimeo.com/progressive_redirect/download/503579322/container/98609fb9-7591-4c99-80be-e8ac450945a2/5ceea8fe/_understanding_the_critical_role_of_mindsets_in_driving_a_just_and_regenerative_future_%20%28240p%29.mp4?expires=1745974189&loc=external&signature=90b74d56b3970c6679d63f7d1afb9c0cccb277c4417274a5c328237be1196383&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/503579322/container/98609fb9-7591-4c99-80be-e8ac450945a2/bc9a664c/_understanding_the_critical_role_of_mindsets_in_driving_a_just_and_regenerative_future_%20%28360p%29.mp4?expires=1749819153&loc=external&signature=1f2216606dbe9843f8f0eaafb8113414ae21da6a6f5c2bec120a30cd9fa338ca&user_id=2785798,https://drive.google.com/file/d/1Dt5ncoQ4tUcij63MfOGK2-gwcycJEcug/view?usp=sharing,,,,uploaded,uploaded,,,
404871,Fireside Chat: Nick O’Donohoe,https://businessfightspoverty.org/fireside-chat-nick-odonohoe,Fireside Chat at Gender Summit 2020 &#8211; see event page for full recording.,2020-12-08 10:13:04,Videos,,https://vimeo.com/486817679,https://drive.google.com/file/d/1PH-WZd7MhPw6h_b0yphAsbGxtDAquEHY/view?usp=sharing,✅,https://player.vimeo.com/progressive_redirect/download/486817679/container/2cf9a135-d8de-4764-ba05-b00f34ff774e/bd374243/fireside_chat:_nick_o%27donohoe%20%28360p%29.mp4?expires=1749819179&loc=external&signature=4e965a4fe882af80cd4a8b9da8f0bca0cfcea38e8023dd2c2ed247bd19a1575a&user_id=2785798,https://drive.google.com/file/d/1PH-WZd7MhPw6h_b0yphAsbGxtDAquEHY/view?usp=sharing,,,,uploaded,uploaded,,,
404872,What is business’ role in responding to the surge in gender-based violence during the pandemic?,https://businessfightspoverty.org/what-is-business-role-in-responding-to-the-surge-in-gender-based-violence-during-the-pandemic,Webinar at Gender Summit 2020 &#8211; see event page to access full recording.,2020-12-08 11:14:13,Videos,,https://vimeo.com/487339153/f2e0943170,https://drive.google.com/file/d/1PH-WZd7MhPw6h_b0yphAsbGxtDAquEHY/view?usp=sharing,✅,https://player.vimeo.com/progressive_redirect/download/487339153/container/2c997f6c-fbe6-4246-8d67-ccb4450f9ad9/1c384f74/_what_is_business%E2%80%99_role_in_responding_to_the_surge_in_gender-based_violence_during_the_pandemic%3F_%20%28360p%29.mp4?expires=1749819202&loc=external&signature=bc5b8855a4731d38ee2889fb4dc4b0e44a60cbbdba1c97fd7a668390a4d2b543&user_id=2785798,https://drive.google.com/file/d/1PH-WZd7MhPw6h_b0yphAsbGxtDAquEHY/view?usp=sharing,,,,uploaded,uploaded,,,
404873,UN Women: Entrepreneurship Showcase,https://businessfightspoverty.org/un-women-entrepreneurship-showcase,Webinar at Gender Summit 2020 &#8211; see event page to access full recording.,2020-12-08 11:22:00,Videos,,https://vimeo.com/487330397/2d70a22178,https://player.vimeo.com/progressive_redirect/download/487330397/container/c976514c-83be-4d43-b25f-4831057460a1/3a009372/un_women:_entrepreneurship_showcase%20%28240p%29.mp4?expires=1745974204&loc=external&signature=1121c7af28f1f07f631e89146605536ca64a4fd434ab3c5289a9b357af60b39d&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/487330397/container/c976514c-83be-4d43-b25f-4831057460a1/d1092242/un_women:_entrepreneurship_showcase%20%28360p%29.mp4?expires=1749819222&loc=external&signature=1c3cfb83d8ae8634acf54047e32066fb65e20a98858f99b0ee61d6db4102fc35&user_id=2785798,https://drive.google.com/file/d/1Ut8wZI3N_zjly_KelxL_zHkVol8Nkqb7/view?usp=sharing,,,,uploaded,uploaded,,,
404874,"What is the case for gender-lens investing, and how to do it?",https://businessfightspoverty.org/what-is-the-case-for-gender-lens-investing-and-how-to-do-it,Webinar at Gender Summit 2020 &#8211; see event page to access full recording.,2020-12-08 11:28:07,Videos,,https://vimeo.com/487346948/39d8817a04,"https://player.vimeo.com/progressive_redirect/download/487346948/container/d01bdce5-5ea3-40da-a9fa-f02ca34dffb3/f0a9b6e3/what_is_the_case_for_gender-lens_investing,_and_how_to_do_it%3F%20%28240p%29.mp4?expires=1745974221&loc=external&signature=e181a038f5d552bb1d686356653800b44672e5ab0eb1a212b2af9b0140dc0f0a&user_id=2785798",✅,"https://player.vimeo.com/progressive_redirect/download/487346948/container/d01bdce5-5ea3-40da-a9fa-f02ca34dffb3/2410f768/what_is_the_case_for_gender-lens_investing,_and_how_to_do_it%3F%20%28360p%29.mp4?expires=1749819270&loc=external&signature=194c08ee7cbef6420ea28a2ef35f80b1c135fc19fa64d7840891f90f73469def&user_id=2785798",https://drive.google.com/file/d/1SDiyTZSJIseVaadrNb0CiHGh0dU_Wtc_/view?usp=sharing,,,,uploaded,uploaded,,,
404875,"Fireside Chat: Alan Jope, CEO Unilever",https://businessfightspoverty.org/fireside-chat-alan-jope-ceo-unilever,Fireside Chat at Health Summit 2020 &#8211; see event page to access full recording.,2020-10-08 11:36:12,Videos,Exclude,https://vimeo.com/468658856,WRONG LINK - NEED FULL VIDEO LINK,,,WRONG LINK - NEED FULL VIDEO LINK,Missing Video,,,,,,,
404876,How can we ensure hand hygiene for all?,https://businessfightspoverty.org/how-can-we-ensure-hand-hygiene-for-all,Webinar at Health Summit 2020 &#8211; see event page to access full recording.,2020-10-08 11:41:36,Videos,,https://vimeo.com/468952334/562ee61580,https://player.vimeo.com/progressive_redirect/download/468952334/container/516df928-2dbd-490d-95aa-8331a89d19aa/c0b5c900/_how_can_we_ensure_hand_hygiene_for_all%3F__at_the_business_fights_poverty_health_summit%20%28240p%29.mp4?expires=1745974273&loc=external&signature=4effbde866ab85c600815e4fd154e0317c70082187dcebf4f431649519e747d1&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/468952334/container/516df928-2dbd-490d-95aa-8331a89d19aa/a8b54cfd/_how_can_we_ensure_hand_hygiene_for_all%3F__at_the_business_fights_poverty_health_summit%20%28360p%29.mp4?expires=1749819305&loc=external&signature=ff107f66a71c33b1edbce1eebf8cd9d1a295c1cd3fc4f85dfb1c347c6e33b7ae&user_id=2785798,https://drive.google.com/file/d/1Vk3G3enn4o2TY0Yd3saGx_GmDy3gRqKM/view?usp=sharing,,,,uploaded,uploaded,,,
404877,“Imagining the Future We Want” at Business Fights Poverty UNGA Online 2020,https://businessfightspoverty.org/imagining-the-future-we-want-at-business-fights-poverty-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 11:48:36,Videos,,https://vimeo.com/460330163/dfd466472c,https://player.vimeo.com/progressive_redirect/download/460330163/container/5a8de233-d3d6-421c-9031-5eef4cf517b9/024230ac/_the_future_we_want__at_business_fights_poverty_nyc_online_2020%20%28240p%29.mp4?expires=1745974286&loc=external&signature=67b2d90bf8ae7c17edd6d4a1f2b9d8971371fbb9217e3dff97a3151ce0c0ab11&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/460330163/container/5a8de233-d3d6-421c-9031-5eef4cf517b9/1ba44fdd/_the_future_we_want__at_business_fights_poverty_nyc_online_2020%20%28360p%29.mp4?expires=1749819449&loc=external&signature=3ad34d3a5600bfbca71bc3eb908b742b8d4d8820f57e7087a2579d941cc84139&user_id=2785798,https://drive.google.com/file/d/1QNfCxZMuvosG-Fobp4HmsPwDHlimgqCn/view?usp=sharing,,,,uploaded,uploaded,,,
404878,“Measuring and Maximising Social Impact &#8211; A Focus on Learning and Digital Opportunities” at BFP NYC Online 2020,https://businessfightspoverty.org/measuring-and-maximising-social-impact-a-focus-on-learning-and-digital-opportunities-at-bfp-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 11:56:17,Videos,,https://vimeo.com/460394232/4eb2133c18,https://player.vimeo.com/progressive_redirect/download/460394232/container/b557260d-d41c-4ba3-bcbe-7e037e47525c/f1edf555/_measuring_and_maximising_social_impact_-_a_focus_on_learning_and_digital_opportunities__at_bfp_nyc_online_2020%20%28240p%29.mp4?expires=1745974299&loc=external&signature=650ab179dd631e72e00c5069b456ddcd335629fcaffba93b7e797fec5478ad81&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/460394232/container/b557260d-d41c-4ba3-bcbe-7e037e47525c/23bff0ab/_measuring_and_maximising_social_impact_-_a_focus_on_learning_and_digital_opportunities__at_bfp_nyc_online_2020%20%28360p%29.mp4?expires=1749819542&loc=external&signature=c62f8f8b8eb19182ee8f7297c439b14683722ebfcd8aee3c7cd8e2db78567977&user_id=2785798,https://drive.google.com/file/d/1DjVRzKUolOoLo5XMTyzUKM1Mj9I6esC_/view?usp=sharing,,,,uploaded,uploaded,,,
404879,“Creating an Equitable World” at Business Fights Poverty NYC Online 2020,https://businessfightspoverty.org/creating-an-equitable-world-at-business-fights-poverty-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 12:01:49,Videos,,https://vimeo.com/460901938/27921df559,https://player.vimeo.com/progressive_redirect/download/460901938/container/1b4a57eb-e4b8-413f-8642-ef7d6461efb5/5ef73093/_creating_an_equitable_world__at_business_fights_poverty_nyc_online_2020%20%28240p%29.mp4?expires=1745974311&loc=external&signature=7b858e6a7e5ff883d6a0f229c3a91bccc219dc4bc394e11f80d90d34cf9a26a8&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/460901938/container/1b4a57eb-e4b8-413f-8642-ef7d6461efb5/3e705559/_creating_an_equitable_world__at_business_fights_poverty_nyc_online_2020%20%28360p%29.mp4?expires=1749819619&loc=external&signature=b5328f21fa50a5a39e19505f038ebbc806d14fca3f8d24c4d813b606f484c177&user_id=2785798,https://drive.google.com/file/d/1d_JVEUBmQqHJRsxmR_b5KGn_ajb4XTPY/view?usp=sharing,,,,uploaded,uploaded,,,
404880,“Driving Digital Equity for the Most Vulnerable” at Business Fights Poverty NYC Online 2020,https://businessfightspoverty.org/driving-digital-equity-for-the-most-vulnerable-at-business-fights-poverty-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 12:04:25,Videos,,https://vimeo.com/460790615/03dfcbb77f,https://player.vimeo.com/progressive_redirect/download/460790615/container/47aa8542-4bc0-44dc-ac16-ea5e406ada3c/872b6ac0/_driving_digital_equity_for_the_most_vulnerable__at_business_fights_poverty_nyc_online_2020%20%28240p%29.mp4?expires=1745974325&loc=external&signature=06fbd9cee3fefc3460060e583dd44640e5f8094953f5308d6348717866257d0d&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/460790615/container/47aa8542-4bc0-44dc-ac16-ea5e406ada3c/6ed3c8db/_driving_digital_equity_for_the_most_vulnerable__at_business_fights_poverty_nyc_online_2020%20%28360p%29.mp4?expires=1749819733&loc=external&signature=2b10e263f8f087c97c4b020616c1b428e0fb59257316e3520029b81b7c2489d6&user_id=2785798,https://drive.google.com/file/d/1a8CMuftNLsMBoWZOR-aGFp4OqEjcs7rf/view?usp=sharing,,,,uploaded,uploaded,,,
404881,“Hygiene and Behaviour Change: Business Coalitions to Fight COVID-19” at Business Fights Poverty NYC Online 2020,https://businessfightspoverty.org/hygiene-and-behaviour-change-business-coalitions-to-fight-covid-19-at-business-fights-poverty-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 12:06:34,Videos,,https://vimeo.com/461335649/a15cf88829,https://player.vimeo.com/progressive_redirect/download/461335649/container/602ed675-9b5b-47d2-8501-9350177f902c/88e8309a/_hygiene_and_behaviour_change:_business_coalitions_to_fight_covid-19__at_business_fights_poverty_nyc_online_2020%20%28240p%29.mp4?expires=1745974338&loc=external&signature=0743d9e1842760768e21f3256a9387747bffe792198e12f7118a313bec7e3a9b&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/461335649/container/602ed675-9b5b-47d2-8501-9350177f902c/a51ea5b5/_hygiene_and_behaviour_change:_business_coalitions_to_fight_covid-19__at_business_fights_poverty_nyc_online_2020%20%28360p%29.mp4?expires=1749819755&loc=external&signature=cee07bb5e6e2efc80aa3cf6f62dd25ed8c9c737ceaab4d476aef5fd10f893e54&user_id=2785798,https://drive.google.com/file/d/1sRZxroLhradS9yzp7zu4JiHOK-DeC2vZ/view?usp=sharing,,,,uploaded,uploaded,,,
404882,“Future of Work: Building Inclusive Opportunities to Rebuild Better from COVID-19” at Business Fights Poverty NYC Online 2020,https://businessfightspoverty.org/future-of-work-building-inclusive-opportunities-to-rebuild-better-from-covid-19-at-business-fights-poverty-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 12:10:39,Videos,,https://vimeo.com/461381491/b390e67707,https://player.vimeo.com/progressive_redirect/download/461381491/container/8a057a80-ce7e-4e29-9971-07cde8e8d91c/b7f91624/_future_of_work:_building_inclusive_opportunities_to_rebuild_better_from_covid-19__at_business_fights_poverty_nyc_online_2020%20%28240p%29.mp4?expires=1745974353&loc=external&signature=3dc8db5ef1a01435e248c933f42c44cfd1196915065444cb86ce9a7c951af9fd&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/461381491/container/8a057a80-ce7e-4e29-9971-07cde8e8d91c/45a7eb4b/_future_of_work:_building_inclusive_opportunities_to_rebuild_better_from_covid-19__at_business_fights_poverty_nyc_online_2020%20%28360p%29.mp4?expires=1749819809&loc=external&signature=d40fd81b1885228401a2dcabf42cfac7ae93fe252bd7c26cc98f43dae0c12d15&user_id=2785798,https://drive.google.com/file/d/10Am_USXhJKxtfgZdBk0HfFfjR3A9R4Hu/view?usp=sharing,,,,uploaded,uploaded,,,
404884,“Tackling Poverty in Global Value Chains” at Business Fights Poverty NYC Online 2020,https://businessfightspoverty.org/tackling-poverty-in-global-value-chains-at-business-fights-poverty-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 12:19:02,Videos,,https://vimeo.com/461798900/be5730055d,https://player.vimeo.com/progressive_redirect/download/461798900/container/48949cba-4e15-43f9-bae5-4269c336e1f1/6dec9eda/_tackling_poverty_in_global_value_chains__at_business_fights_poverty_nyc_online_2020%20%28240p%29.mp4?expires=1745974369&loc=external&signature=06947173e95e0f50716deadaf5952701744c594b0cd2b61f76efc4e6b76063a7&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/461798900/container/48949cba-4e15-43f9-bae5-4269c336e1f1/09f8f7a5/_tackling_poverty_in_global_value_chains__at_business_fights_poverty_nyc_online_2020%20%28360p%29.mp4?expires=1749820119&loc=external&signature=59f45f84a810beec877377181bcdefc1b246b9c662a63e8179f253d9bfafaef9&user_id=2785798,https://drive.google.com/file/d/1mMcWb61_oieTDf7EQFrOKG6Yao63ae6-/view?usp=sharing,,,,uploaded,uploaded,,,
404885,“Nature and its Value to International Supply Chains” at Business Fights Poverty NYC Online 2020,https://businessfightspoverty.org/nature-and-its-value-to-international-supply-chains-at-business-fights-poverty-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 12:32:35,Videos,,https://vimeo.com/461755701/7b2e6c145e,https://player.vimeo.com/progressive_redirect/download/461755701/container/829b77b9-a998-4f6c-8f6b-f6ae825f478f/7e7235ce/_nature_and_its_value_to_international_supply_chains__at_business_fights_poverty_nyc_online_2020%20%28240p%29.mp4?expires=1745974381&loc=external&signature=6ea620e22f39989943b106f3bb09a09f51d6392d1a2a834dbbc43f6ed399c64c&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/461755701/container/829b77b9-a998-4f6c-8f6b-f6ae825f478f/00e2636e/_nature_and_its_value_to_international_supply_chains__at_business_fights_poverty_nyc_online_2020%20%28360p%29.mp4?expires=1749820226&loc=external&signature=be76c0d1237fd2e885783e030b55dd87230c28881edde6baa2e37eb98dd7e56f&user_id=2785798,https://drive.google.com/file/d/1Ye5A0K18fgn7ZNPbwXfGiT8KUNbO7ax3/view?usp=sharing,,,,uploaded,uploaded,,,
404886,&#8220;Business Donor Partnerships for System-Level Impact&#8221; at Business Fights Poverty NYC Online 2020,https://businessfightspoverty.org/business-donor-partnerships-for-system-level-impact-at-business-fights-poverty-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 12:37:53,Videos,,https://vimeo.com/462103073/cf02557552,https://player.vimeo.com/progressive_redirect/download/462103073/container/482ed97a-8645-4b32-90d3-d3a8ce1ccd1c/5863dcca/_business_donor_partnerships_for_system-level_impact__at_business_fights_poverty_nyc_online_2020%20%28240p%29.mp4?expires=1745974394&loc=external&signature=bfdc345c665499197c29728d828b8ac3c38c8404466208086ea9b60b6bce2b43&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/462103073/container/482ed97a-8645-4b32-90d3-d3a8ce1ccd1c/efb1ac76/_business_donor_partnerships_for_system-level_impact__at_business_fights_poverty_nyc_online_2020%20%28360p%29.mp4?expires=1749820264&loc=external&signature=9c3fe6128d4d3ca6aeedaaf6682c8a623f060cad9f373e8d31ce6e4d796c69f6&user_id=2785798,https://drive.google.com/file/d/1T6MpFOz82ZJWTrP7tnNHVvelTTYJH_NP/view?usp=sharing,,,,uploaded,uploaded,,,
404887,“System-Level Partnerships on Food Systems” at Business Fights Poverty NYC Online 2020,https://businessfightspoverty.org/system-level-partnerships-on-food-systems-at-business-fights-poverty-nyc-online-2020,Webinar at UNGA Summit 2020 &#8211; see event page to access full recording.,2020-09-08 12:45:31,Videos,,https://vimeo.com/462027256/a65d542552,https://player.vimeo.com/progressive_redirect/download/462027256/container/2ee10920-175b-46d6-9a37-888c22bff2df/bbb6c365/_system-level_partnerships_on_food_systems__at_business_fights_poverty_nyc_online_2020%20%28240p%29.mp4?expires=1745974409&loc=external&signature=79a9da78c6400d7945e5be6a55aa2e6f3843594a9d2faeb8cd8865f89afbe18d&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/462027256/container/2ee10920-175b-46d6-9a37-888c22bff2df/5eeb0788/_system-level_partnerships_on_food_systems__at_business_fights_poverty_nyc_online_2020%20%28360p%29.mp4?expires=1749820344&loc=external&signature=dd300d5c9f2d60639006856b04108f2ae6dc2a71b86b9cadda73d2a9dde95e4b&user_id=2785798,https://drive.google.com/file/d/1yB3zgt3PDjX3w8XXswht9Jtzakalh6xm/view?usp=sharing,,,,uploaded,uploaded,,,
404889,"Fireside Chat: Myriam Sidibe, Founder, Brands on a Mission",https://businessfightspoverty.org/fireside-chat-myriam-sidibe-founder-brands-on-a-mission,"Myriam interviews Alan Jope, CEO, Unilever at the Rebuild Better Summit: Health 2020",2020-10-08 14:18:44,Videos,,https://vimeo.com/468658856,https://drive.google.com/file/d/15-8q5-RLHbRvjY_7yL2xJCVsVB9DocpV/view?usp=sharing,✅,https://player.vimeo.com/progressive_redirect/download/468658856/container/23d873fc-8dfa-4855-abde-2314ae30d062/e2d42509/fireside_chat:_alan_jope%20%28360p%29.mp4?expires=1749820375&loc=external&signature=ea3bd6ab570886fb12f200410d0b6974bc4c4ebf330a96381bc2b69eb4ad3a83&user_id=2785798,https://drive.google.com/file/d/15-8q5-RLHbRvjY_7yL2xJCVsVB9DocpV/view?usp=sharing,,,,uploaded,uploaded,,,
405194,Climate Justice,https://businessfightspoverty.org/climate-justice,Learn more about our Climate Justice programme via our homepage.,2021-03-14 21:35:07,Videos,Exclude,https://vimeo.com/529355345,ADVERT,,,,Advert,,,,,,,
406464,Gender Summit 2021: Webinar Highlight,https://businessfightspoverty.org/gender-summit-2021-webinar-highlight,How can we challenge ourselves to unleash the power of women’s enterprises? Hosted with UN Women,2021-03-11 14:12:48,Videos,,https://vimeo.com/522707884/7efde36d34,https://player.vimeo.com/progressive_redirect/download/522707884/container/f3b5b913-0589-4ed6-b4e5-0acdec31d7b2/f7ba88bd/how_can_we_challenge_ourselves_to_unleash_the_power_of_women%E2%80%99s_enterprises%3F_hosted_with_un_women%20%28240p%29.mp4?expires=1745974430&loc=external&signature=f371fef059f87682900c8e965c5932aeafb2635ea84871ccf408bff493d029e8&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/522707884/container/f3b5b913-0589-4ed6-b4e5-0acdec31d7b2/dba1e68a/how_can_we_challenge_ourselves_to_unleash_the_power_of_women%E2%80%99s_enterprises%3F_hosted_with_un_women%20%28360p%29.mp4?expires=1749820519&loc=external&signature=5b65ab3e1d3dc31fad43530b2718fade45545666cbe93a7db77bc1c5e9d0b597&user_id=2785798,https://drive.google.com/file/d/13ge8zFRODO0I0Ttwrd7WvJgkFrx4rF4i/view?usp=sharing,,,,uploaded,uploaded,,,
406465,Gender Summit 2021: Webinar Highlight,https://businessfightspoverty.org/gender-summit-2021-webinar-highlight-2,How can we tackle GBV in the workplace and supply chain? Hosted with Care International UK,2021-03-11 14:17:22,Videos,,https://vimeo.com/522872638/f59d160cb3,https://player.vimeo.com/progressive_redirect/download/522872638/container/6cfe8a15-e4f0-4864-bdf0-46de82b6bb56/7c5b784c/how_can_we_tackle_gbv_in_the_workplace_and_supply_chain%3F_hosted_with_care_international_uk%20%28240p%29.mp4?expires=1745974444&loc=external&signature=7f2fdf9b25a8dd4d48a2123677b71ccaa8f64eddef9c4fce06e1a7cd6e1a7f2b&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/522872638/container/6cfe8a15-e4f0-4864-bdf0-46de82b6bb56/c34b4334/how_can_we_tackle_gbv_in_the_workplace_and_supply_chain%3F_hosted_with_care_international_uk%20%28360p%29.mp4?expires=1749820580&loc=external&signature=806c43cacd5f2b00fc2e0cc6a4044b3a27ff055448ebd924afd10ae144e2c4ba&user_id=2785798,https://drive.google.com/file/d/1AEfLtrh-tlziUzqfb_gB6G77x_DQDStX/view?usp=sharing,,,,uploaded,uploaded,,,
406466,Gender Summit 2021: Webinar Highlight,https://businessfightspoverty.org/gender-summit-2021-webinar-highlight-3,How can we empower women in agricultural value chains?,2021-03-09 14:19:41,Videos,,https://vimeo.com/523151407/40a3692340,https://player.vimeo.com/progressive_redirect/download/523151407/container/af7b223a-081b-4ffe-bcde-c0d8cf862723/da3741f7/how_can_we_empower_women_in_agricultural_value_chains%3F%20%28240p%29.mp4?expires=1745974456&loc=external&signature=6cb1931665957cdca447a41d9d76985b2601fd3e34f1aa0e82bd8ceff85d884f&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/523151407/container/af7b223a-081b-4ffe-bcde-c0d8cf862723/675efa16/how_can_we_empower_women_in_agricultural_value_chains%3F%20%28360p%29.mp4?expires=1749820715&loc=external&signature=460f992e7af48c49fd8af12064def7031fc78cd207a0d221724b432671b417de&user_id=2785798,https://drive.google.com/file/d/1SQOAiU2Kwf7YUSAKBO899FmFTS6QgLlD/view?usp=sharing,,,,uploaded,uploaded,,,
406467,Business Partnerships as a Force for Good: Webinar Highlight,https://businessfightspoverty.org/business-partnerships-as-a-force-for-good-webinar-highlight,Business Partnerships as a Force for Good: Building Back Better from the Pandemic,2021-05-26 14:24:10,Videos,,https://vimeo.com/555896769,https://player.vimeo.com/progressive_redirect/download/555896769/container/16746470-3fa1-406e-a0e5-9dd1f78c8adb/21e018a7/business_partnerships_as_a_force_for_good:_building_back_better_from_the_pandemic%20%28360p%29.mp4?expires=1745974470&loc=external&signature=62a1df60c56effb1a601f0ee4b8f64ad053ef855d4776e516061c92e8a5c7f92&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/555896769/container/16746470-3fa1-406e-a0e5-9dd1f78c8adb/21e018a7/business_partnerships_as_a_force_for_good:_building_back_better_from_the_pandemic%20%28360p%29.mp4?expires=1749820754&loc=external&signature=78a8190c002410fd498c330385d008fece4d89956d84f9e46ec4b761071fc039&user_id=2785798,https://drive.google.com/file/d/1P8gjHLRkBmfxerBIxm3u9GO5j8AB_9nU/view?usp=drive_link,,,,uploaded,uploaded,,,
406468,Business Fights Poverty Global Summit 2021: Webinar Highlight,https://businessfightspoverty.org/business-fights-poverty-global-summit-2021-webinar-highlight,Day 1: Business Leadership to Rebuild Better,2021-06-25 14:27:31,Videos,,https://vimeo.com/565861946/bf6b37102c,https://player.vimeo.com/progressive_redirect/download/565861946/container/7b4c7b2d-438e-4ce6-9006-91cf2194c32b/9e5120d7/day_1_-_webinar__business_leadership_to_rebuild_better_%20%28360p%29.mp4?expires=1745974486&loc=external&signature=eaca8cb013a3035c1f5bc95d73234e407b693d3cd7471c1599ca8f427faf71eb&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/565861946/container/7b4c7b2d-438e-4ce6-9006-91cf2194c32b/9e5120d7/day_1_-_webinar__business_leadership_to_rebuild_better_%20%28360p%29.mp4?expires=1749820801&loc=external&signature=b40d646cf2db2cdd7d3ebcb63976a099494b1b5d719cfc186813a1c7c91287e0&user_id=2785798,https://drive.google.com/file/d/1H0PnfpN1hrtcC5jNE6Io6yOBca3DQ5Oe/view?usp=drive_link,,,,uploaded,uploaded,,,
406469,Business Fights Poverty Global Summit 2021: Webinar Highlight,https://businessfightspoverty.org/business-fights-poverty-global-summit-2021-webinar-highlight-2,Day 2: The Business Case for Addressing Gender-Based Violence,2021-06-25 14:30:14,Videos,,https://vimeo.com/567786925/accd89d0b7,https://player.vimeo.com/progressive_redirect/download/567786925/container/cb9a067e-4bc6-4602-9965-530dc3844bf4/2adb6fa4/day_2_-_webinar__the_business_case_for_addressing_gender-based_violence_%20%28360p%29.mp4?expires=1745974612&loc=external&signature=b185fa6366d4168166085a1a089227e6abe8887e04438cbefd87a1b886d4c8a9&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/567786925/container/cb9a067e-4bc6-4602-9965-530dc3844bf4/2adb6fa4/day_2_-_webinar__the_business_case_for_addressing_gender-based_violence_%20%28360p%29.mp4?expires=1749820843&loc=external&signature=db2e4faf551b2609c8b3a92a894bf813c8c65ae8ce8096c4c2f3105fe9390d75&user_id=2785798,https://drive.google.com/file/d/1B3QrkHhRW5ZEXAlEINgeirYQ7Mp4-pOg/view?usp=drive_link,,,,uploaded,uploaded,,,
406470,Business Fights Poverty Global Summit 2021: Webinar Highlight,https://businessfightspoverty.org/business-fights-poverty-global-summit-2021-webinar-highlight-3,Day 2: Women and E-commerce in Africa,2021-06-25 14:31:37,Videos,,https://vimeo.com/567885051/6d11172f16,https://player.vimeo.com/progressive_redirect/download/567885051/container/abdcaf7f-99a4-4656-8b13-59d725bbeb33/1e1fcc5b/day_2_-_webinar__women_and_e-commerce_in_africa_%20%28360p%29.mp4?expires=1745974624&loc=external&signature=4c3999899a0ec64e1ba7524b06a462b3b11f2fe085615d9047daf3a172a805d2&user_id=2785798,✅,https://player.vimeo.com/progressive_redirect/download/567885051/container/abdcaf7f-99a4-4656-8b13-59d725bbeb33/1e1fcc5b/day_2_-_webinar__women_and_e-commerce_in_africa_%20%28360p%29.mp4?expires=1749820890&loc=external&signature=e2a60d74497d86f1551edb6385793d389e0c945d954c18074111ef0d5004b85c&user_id=2785798,https://drive.google.com/file/d/1SUudKmbJIiyLZ6KDY4lBzgmXKWuChHMp/view?usp=drive_link,,,,uploaded,uploaded,,,
