ID,Title,URL,Content,Date,Type,PDF URL,Embedded,,,,,,,,Firebase Upload,Firebase Storage Upload,,Firebase Meta Data Upload,Firebase Storage Upload
423538,Global Equity Summit 2024 &#8211; Day 2 &#8211; Workshop 1,https://businessfightspoverty.org/building-equitable-value-chains-with-hih,"Hosted with Hand in Hand International Explore how gender-equitable value chains create mutual benefits for businesses and small-scale producers with Hand in Hand International. Learn from real-life examples and gain practical tools from businesses, NGOs, and producers who have successfully enhanced women’s lives and incomes through equitable practices. This Insights Paper takes the latest thinking on the business case for gender equity in supply chains and how to implement best practices for impactful change. Opening Speakers: Lucy Kerei, Programme Manager, Hand in Hand Eastern Africa Amalia Johnsson, Deputy CEO, Hand in Hand International Katharine Teague, Group ESG Director, ABF Sugar Moderator: Katie Hyson, Director of Thought Leadership, Business Fights Poverty",2024-03-22 09:49:05,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/03/2-3-HiH-Workshop.pdf,✅,,,,,,,,uploaded,uploaded,,,
423544,Global Equity Summit 2024 &#8211; Day 2 &#8211; Lecture,https://businessfightspoverty.org/driving-forward-the-equity-agenda-with-university-of-cambridge,"Hosted with Murray Edwards College, University of Cambridge This lecture explored different perspectives on how we can best navigate the political, social, and economic headwinds. This Insights Paper inspires and offer actionable insights for driving equity forward in today’s complex global landscape, and embedding strategies for meaningful impact into business. Speakers: Dame Barbara Stocking, DBE, President Emerita and Honorary Fellow, Murray Edwards College, University of Cambridge and former Chief Executive, Oxfam GB Rt Hon Liam Byrne MP, Labour MP for Birmingham, Hodge Hill, and Chair, All Party Parliamentary Group on Inclusive Growth Claudine McMahon, Global Head of Culture and Inclusion, Vodafone Moderator: Professor Anna Barford, Bye Fellow, Murray Edwards College, University of Cambridge",2024-03-22 09:48:01,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/03/2-6-Lecture.pdf,✅,,,,,,,,uploaded,uploaded,,,
423516,Global Equity Summit 2024 &#8211; Day 2 &#8211; Webinar 1,https://businessfightspoverty.org/unleashing-girls-economic-potential-with-sc,"Hosted with Futuremakers by Standard Chartered Globally, Futuremakers by Standard Chartered and Women Win have supported over 1 million girls and young women to thrive since 2006. Access insights and data-based learnings and learn from young women leaders about what works to support girls’ transitions from education to employment Speakers: Natasha Kwakwa, Global Head, Community Impact, Standard Chartered Yvonne Henry, Director, Brands, Women Win Elsie Potlako Lebese, GOAL participant and Biotechnology Student, University of Johannesburg Jamal Khatoon, GOAL participant and Project Assistant, Right to Play, Pakistan Moderator: Alice Allan, Director of Collaboration, Business Fights Poverty",2024-03-20 16:45:21,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/03/2-1-SC-Webinar.pdf,✅,,,,,,,,uploaded,uploaded,,,
423530,Global Equity Summit 2024 &#8211; Day 2 &#8211; Fireside 1,https://businessfightspoverty.org/addressing-gender-inequality-with-avon,"Hosted with Avon The pandemic of GBV persists, costing the global economy US$1.5 trillion annually. This Insights Paper is based on Avon&#8217;s experience of addressing gender inequality to boost women’s opportunities, nurturing female entrepreneurial spirit, and creating safe spaces for women to thrive, driving actionable change for a more equitable and supportive future for women worldwide. Interviewees: Andreea Moldovan, Managing Director – Europe, Avon Laura Shaw, Representative, Avon",2024-03-20 14:13:10,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/03/Day-2-Avon-Fireside-Chat.pdf,✅,,,,,,,,uploaded,uploaded,,,
423490,Global Equity Summit 2024 &#8211; Day 1 &#8211; Webinar 1 GFF,https://businessfightspoverty.org/driving-health-outcomes-for-women-and-children-with-gff,"Hosted with the Global Financing Facility Discover the pivotal role of businesses in advancing health for women, children, and adolescents with The Global Financing Facility. Learn about the latest insights on how cross-sector collaboration and financial strategies are crafting healthier generations, and from practitioners on innovative approaches for impactful investment in global health systems. Speakers: Lilia Zakirova, Healthcare Public Policy Director, Eastern Europe Middle East and Africa, MSD Sneha Kanneganti, Private Sector Lead, Global Financing Facility Sue Tym, Social Impact Portfolio Senior Manager, Primark Ronald Wakhu, Senior Associate, Health Finance Coalition Maziko Matemba, Director, HREP-Malawi &amp; Global GSOs Representative, GFF Investors Group Moderator: Annabel Beales, Collaboration Lead, Business Fights Poverty",2024-03-20 09:56:36,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/03/Day-1-GFF-Webinar.pdf,✅,,,,,,,,uploaded,uploaded,,,
423484,Global Equity Summit 2024 &#8211; Day 1 &#8211; Fireside 1 HKS,https://businessfightspoverty.org/navigating-the-trends-in-business-and-equity-with-cri-at-hks,"Hosted with the Corporate Responsibility Initiative, Harvard Kennedy School Explore the evolution of the business and equity agenda with Harvard Kennedy School’s Corporate Responsibility Initiative. Look back at the big trends over the past two decades, and what light they can shed on how we navigate today’s complex challenges and transformative opportunities. Access deep insights and a dose of inspiration to guide you on your own journey. Interviewees: Jane Nelson, Founding Director, Corporate Responsibility Initiative, Harvard Kennedy School Interviewer: Zahid Torres-Rahman, Co-Founder and CEO, Business Fights Poverty",2024-03-20 08:15:51,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/03/Day-1-HKS-Fireside-Chat.pdf,✅,,,,,,,,uploaded,uploaded,,,
422848,Online Written Discussion &#8211; Together for 2024,https://businessfightspoverty.org/together-for-2024-global-development-insights,"Our Online Written Discussion &#8220;Together for 2024&#8221; explored the pressing global development challenges and opportunities. The dialogue emphasized the urgent need for scalable, gender-inclusive solutions for smallholder farmers, climate resilience, and tackling economic instability through inclusive business practices. Concerns about digitalisation&#8217;s role in sustainability, its potential to widen the digital divide, and the importance of inclusivity in technology use were central themes. Significant discussions revolved around combating the backlash against inclusivity, fostering social cohesion, and the critical role of government and cross-sector partnerships in facing 2024&#8217;s challenges. This summary encapsulates the insights, highlighting the importance of strategic, inclusive approaches to enhancing global development and resilience.",2024-02-06 17:47:26,Insights,https://drive.google.com/file/d/1jIQ2FwvgdBSSIZgsXvAywR5Ed8SIQI9r/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
422121,Climate Justice Summit 2023 &#8211; Day 1 &#8211; Workshop 1 SC,https://businessfightspoverty.org/climate-justice-summit-2023-day-1-workshop-1-sc,"Our workshop hosted with Standard Chartered (Futuremakers by Standard Chartered | Lifting participation with inclusive entrepreneurship). Learn from leading female tech entrepreneurs supported by Futuremakers who are solving green and social challenges in their communities. Explore how to scale and unlock the potential for a more sustainable, resilient, inclusive future. OPENING SPEAKERS: Allie Burns, CEO, Village Capital Khadija Hashimi, Regional Head, Corporate Affairs and Brand &amp; Marketing, AME and Country Head, Corporate Affairs and Brand &amp; Marketing, Pakistan, Standard Chartered Bank Menna Shahin, Co-Founder, Tekeya Naom Monari, Founder, Bena Care Ltd Edith Chumba, Head of Consumer, Private &amp; Business Banking, Standard Chartered Bank, Kenya &amp; Eastern Africa INTERVIEWER: Zahid Torres-Rahman, CEO &amp; Co-Founder, Business Fights Poverty",2023-12-15 11:47:41,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/12/Day-1-Workshop-Investing-in-Women.pdf,✅,,,,,,,,uploaded,uploaded,,,
422074,Climate Justice Summit 2023 &#8211; Day 1 &#8211; Workshop 2 FCDO,https://businessfightspoverty.org/climate-justice-summit-2023-day-1-workshop-2-fcdo,"Our hybrid workshop with the UK FCDO’s WOW programme and PwC on the latest thinking and examples on how applying a gender lens can help drive progress towards net-zero. OPENING SPEAKERS: Cristina Bortes, Director, PWC Hernan Zunino, Climate and Nature Manager, Twinings Martin Ochien’g, Group Managing Director, Sasini PLC Kenya Lisa Manley, Vice President, Sustainability, Mars Inc Sunita Pitamber, Associate Director Gender, Access to Services and Climate Change, EBRD INTERVIEWER: Zahid Torres-Rahman, CEO &amp; Co-Founder, Business Fights Poverty",2023-12-14 13:56:33,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/12/Day-1-Workshop-5-DEC-Gender-and-Net-Zero-Insights-Summary.pdf,✅,,,,,,,,uploaded,uploaded,,,
422072,Climate Justice Summit 2023 &#8211; Day 1 &#8211; Fireside 1 SC,https://businessfightspoverty.org/climate-justice-summit-2023-day-1-fireside-1-sc,"Hosted with Standard Chartered (Futuremakers by Standard Chartered | Lifting participation with inclusive entrepreneurship) Inclusion and equity in climate solutions are needed from all corners of our planet and every part of our society. Learn from climate tech female entrepreneurs and leaders from the banking industry to explore how we can open channels of investment for women in STEM to make a difference. OPENING REMARKS: Bill Winters, Group Chief Executive, Standard Chartered Bank Audrey S-Darko, Chief Regenerative Officer, Sabon Sake INTERVIEWEES: Shada Elborno, Managing Director, and Regional Head of Global Subsidiaries for MENAP, Standard Chartered Leena Al Olaimy, Founder &amp; CEO, Symbaiosys Lara Hussein, Co-Founder, The Waste Lab INTERVIEWER: Katie Hyson, Director of Thought Leadership, Business Fights Poverty",2023-12-14 11:39:51,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/12/Day-1-Fireside-Chat-Investing-in-Female-Leaders.pdf,✅,,,,,,,,uploaded,uploaded,,,
422051,Climate Justice Summit 2023 &#8211; Day 2 &#8211; Workshop,https://businessfightspoverty.org/climate-justice-summit-2023-day-2-workshop,"Experts and practitioners from across our global community discuss future priorities and strategies for putting people at the heart of climate change and climate action. OPENING SPEAKERS: Sally Uren, Chief Executive, Forum for the Future – UK Angela Pinhati, Director of Sustainability, Natura&amp;Co Latam – Brazil Ana Laura Sayago, Organic Honey Producer, Cooperativa Coopsol – Argentina Ruka Sanusi, Executive Director, Ghana Climate Innovation Centre – Ghana Kazi Jawoad Hossain, Climate, Resilience, and Agriculture Manager, iDE – Bangladesh Autumn Fox, Climate Sustainability Senior Manager, Mars Inc – USA MODERATOR: Zahid Torres-Rahman, CEO &amp; Co-Founder, Business Fights Poverty",2023-12-13 17:50:34,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/12/Day-2-Workshop-Road-Ahead-for-Climate-Justice-1.pdf,✅,,,,,,,,uploaded,uploaded,,,
422049,Climate Justice Summit 2023 &#8211; Day 1 &#8211; Fireside 2,https://businessfightspoverty.org/climate-justice-summit-2023-day-1-fireside-2,"Our Fireside Chat with Hand in Hand, exploring how we create a compelling business case for regenerative farming for women smallholders at the ‘base of the pyramid’. Delve into the challenges and opportunities of measuring impact, while ensuring women farmers are the ones driving climate mitigation and collective action. INTERVIEWEES: Reagan Buluma, Regenerative Agriculture Lead, Hand in Hand Eastern Africa Dorothea Arndt, CEO, Hand in Hand International Dorothy Shaver, Global Nutrition Sustainability Lead, Unilever INTERVIEWER: Katie Hyson, Director of Thought Leadership, Business Fights Poverty",2023-12-13 17:45:06,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/12/Day-1-Fireside-Chat-Regenerative-Agriculture-for-Climate-Justice.pdf,✅,,,,,,,,uploaded,uploaded,,,
422034,Climate Justice Summit 2023 &#8211; Day 2 &#8211; Fireside,https://businessfightspoverty.org/climate-justice-summit-2023-day-2-fireside,"Our Fireside Chat with Novozymes on practical advice for building partnerships that will drive positive action on climate change and for vulnerable communities. INTERVIEWEES: Erwin Rose, Chair of the Advisory Board, UN Climate Technology Centre &amp; Network (CTCN) and Foreign Affairs Officer, U.S. Department of State Justin Perrettson, Advisory Board Member, CTCN and Head of Sustainability Partnerships, Novozymes INTERVIEWER: Jane Nelson, Director, Corporate Responsibility Initiative, Harvard Kennedy School",2023-12-13 17:27:13,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/12/Day-2-Fireside-System-level-Approach.pdf,✅,,,,,,,,uploaded,uploaded,,,
421567,Online Written Discussion &#8211; Farmer Centred Food Security,https://businessfightspoverty.org/farmer-centred-food-security-insights-forum-summary,"Our online discussion centered on enhancing farmer-centred food security. Recognizing that 84% of our farms are smallholdings, yet the average smallholder farmer earns just £1.50 per day, the discussion emphasized the need for a paradigm shift towards a farmer-first approach. Key strategies discussed included strengthening local food economies, empowering farmers as decision-makers, and integrating gender equality and indigenous knowledge into farming practices. The forum highlighted the critical role of smallholder farmers in facing global challenges like climate change and advocated for policies and practices that support their resilience and productivity. This Insights Summary captures the essence of these discussions, underscoring the importance of strategic, inclusive approaches to bolstering global food security and farmers&#8217; livelihoods.",2023-11-23 17:43:01,Insights,https://drive.google.com/file/d/1c8eOyt9K0emUFrSFwlf6_4FTSpreZUNi/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
420996,Online Written Discussion &#8211; Living Wages,https://businessfightspoverty.org/business-case-living-wages-value-chain-implementation,"Our online written discussion explored the transformative impact of living wages on businesses, emphasizing the profound benefits for employees, value chains, and broader societal welfare. The discussion underscored the necessity for strategic and sustainable approaches to embedding living wages within business practices, enhancing overall productivity, brand reputation, and human dignity. Insights emphasized harnessing businesses&#8217; intrinsic strengths, promoting economic stability, and fortifying supply chains against global challenges. This event was a pivotal component of Business Fights Poverty’s initiative, aligning with global efforts to uplift living standards, affirm human rights commitments, and drive collective progress towards equitable economic practices",2023-10-19 11:07:39,Insights,https://drive.google.com/file/d/1Xeu3CAfcoS9MeTp5Y5d-1lxWzOjAuG0I/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
420910,"Online Written Discussion &#8211; Health of women, children and adolescents",https://businessfightspoverty.org/business-role-women-childrens-health,"Our online written discussion delved into the critical role businesses play in promoting the health and rights of women, children, and adolescents. The dialogue emphasized the urgent need for innovative and sustainable solutions to address the health challenges faced by these vulnerable groups. Key insights from the discussion highlighted the importance of leveraging core business capabilities, addressing healthcare accessibility, and strengthening primary healthcare systems. The event was part of Business Fights Poverty’s collaboration with the Global Financing Facility for Women, Children, and Adolescents (GFF) in support of GFF’s #DeliverTheFuture campaign.",2023-10-11 12:57:15,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/10/Insights-Summary-Delivering-Healthier-Futures-v2.pdf,✅,,,,,,,,uploaded,uploaded,,,
420465,Global Goals Summit 2023 &#8211; Day 1 &#8211; Fireside 1,https://businessfightspoverty.org/global-goals-summit-2023-day-1-fireside-1,"Building an Equitable and Resilient Future Watch our Fireside Chat with Visa Inc and the Harvard Kennedy School Corporate Responsibility Initiative to explore the trends shaping business action for the future we want. OPENING SPEAKERS: Jane Nelson, Director, Corporate Responsibility Initiative, Harvard Kennedy School Michelle Gethers, Chief Diversity Officer &amp; Head of Corporate Responsibility, Visa Inc",2023-09-29 18:07:50,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-1.1-Visa-1.pdf,✅,,,,,,,,uploaded,uploaded,,,
420453,Global Goals Summit 2023 &#8211; Day 2 &#8211; Workshop 4,https://businessfightspoverty.org/catalysing-female-entrepreneurship-and-improving-access-to-healthcare,"Catalysing female entrepreneurship and improving access to healthcare Our workshop with Reckitt and WiNFUND is an opportunity to learn from 6 entrepreneurs from across Africa, and hear insights on how best to support women entrepreneurs and leverage technology, including AI. OPENING SPEAKERS: Hamzah Sarwar, Global Social Impact and Partnerships Director, Reckitt Patty O’Hayer, Global Head Communications &amp; Government Affairs, Reckitt Pradeep Kakkattil, CEO, HIEx and Co-founder, WiNFUND Dr. Shamim Nabuuma Kaliisa, CEO and Co-founder, Chil Femtech Center Inc Corinne Momal-Vanian, Executive Director, Kofi Annan Foundation Judith Oketch, Founder and CEO, Ambulex Solutions Olivia Koburongo, Co-Founder and CEO, MamaOpe Medicals Belinda Shaw, Founder, Cape Bio Pharms Adeola Ayoola, Co-founder and CEO, Famasi Africa Dr. Mercy Ashaba, CEO &amp; Co-Founder, Peleyta Health Corinne Hart, Senior Gender Advisor and Team Lead, Energy, Environment and Climate, USAID &nbsp; MODERATOR: Her Excellency Toyin Saraki, Founder &amp; President, The Wellbeing Foundation Africa",2023-09-29 17:50:27,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-2.7-Reckitt-v.2.pdf,✅,,,,,,,,uploaded,uploaded,,,
420450,Global Goals Summit 2023 &#8211; Day 1 &#8211; Workshop 3,https://businessfightspoverty.org/global-goals-summit-2023-day-1-workshop-3,"Harnessing Generative AI for Social Impact: Driving Access to Quality Education Our hybrid workshop with Pearson mapped out the opportunities and risks of generative AI for access to quality education for all, and explored the role business can play. OPENING SPEAKERS: Kacper Łodzikowski, Vice President, AI Capabilities, Pearson Brigid Evans, Director of Government Relations, Pearson Ravi Shankar Chaturvedi, Managing Director, Digital Planet, The Fletcher School, Tufts University Naria Santa Lucia, General Manager, Digital Inclusion and Community Engagement, Microsoft Philanthropies Kasia Jakimowicz, International Digital Development Expert, Human Capital Development, World Bank",2023-09-29 17:42:52,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-1.6-Pearson-1.pdf,✅,,,,,,,,uploaded,uploaded,,,
420434,Global Goals Summit 2023 &#8211; Day 2 &#8211; Workshop 3,https://businessfightspoverty.org/global-goals-summit-2023-day-3-workshop-3,"Working Together to Tackle Gender-Based Violence Join our hybrid workshop with Anglo American to explore lessons and practical opportunities to collaborate across sectors to tackle the root causes of gender-based violence. OPENING SPEAKERS: Jane Pillinger, Visiting Senior Research Fellow, Department of Social Policy and Criminology, Open University Natalie Deacon, Director Corporate Affairs and Sustainability, Avon International Hermien Botes, Head of Sustainability Engagement, Anglo American Thokozile Mcopele, Vice-President: Global Corporates and Development Organisations, ABSA MODERATOR: Alice Allan, Collaborations Director, Business Fights Poverty",2023-09-29 16:38:14,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-2.6-Anglo-American.pdf,✅,,,,,,,,uploaded,uploaded,,,
420415,Global Goals Summit 2023 &#8211; Day 3 &#8211; Workshop 2,https://businessfightspoverty.org/rethinking-business-partnerships-for-the-sdgs,"Rethinking Business Partnerships for the SDGs This hybrid workshop with Meta builds on the latest research by the UN on transformations to accelerate progress towards the SDGs, and what this means for business partnerships. OPENING SPEAKERS: Amanda Gardiner, Head of ESG, Meta Payal Dalal, SVP, Social Impact, International Markets, Center for Inclusive Growth, Mastercard Astra Bonini, Senior Sustainable Development Officer, United Nations Department Of Economic And Social Affairs Duncan Muriira Koome, Program Project Manager, African Futures &amp; Foresight Action Forum MODERATOR: Jane Nelson, Director, Corporate Responsibility Initiative, Harvard Kennedy School",2023-09-29 15:57:34,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-3.4-Meta.pdf,✅,,,,,,,,uploaded,uploaded,,,
420425,Global Goals Summit 2023 &#8211; Day 2 &#8211; Fireside 3,https://businessfightspoverty.org/global-goals-summit-2023-day-2-fireside-3,"This Fireside Chat with Novozymes explored how companies can bring the voice of youth into their SDG thinking and innovation. PANELISTS: Morten Enggaard Rasmussen, Executive Vice President, People, Sustainability &amp; Brand, Novozymes A/S AiLun Ku, President &amp; CEO, The Opportunity Network",2023-09-29 15:53:54,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-2.5-Novozymes.pdf,✅,,,,,,,,uploaded,uploaded,,,
420399,Global Goals Summit 2023 &#8211; Day 2 &#8211; Workshop 2,https://businessfightspoverty.org/global-goals-summit-2023-day-2-workshop-2,"This hybrid workshop with Walmart featured the latest thinking on how businesses can partner on an inclusive digital future for employees, suppliers and customers. SPEAKERS: Welby Leaman, Senior Director, Global Public Policy, Walmart Aiaze Mitha, Global Lead, Digital Finance for the SDGs, UNDP / UNCDF Katarina Kahlmann, Chief Program Officer, TechnoServe Drew Keller, Director, Institute for the Study of Business in Global Society, Harvard Business School",2023-09-29 14:55:42,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-2.4-Walmart.pdf,✅,,,,,,,,uploaded,uploaded,,,
420381,Global Goals Summit 2023 &#8211; Day 2 &#8211; Fireside 2,https://businessfightspoverty.org/global-goals-summit-2023-day-2-fireside-2,"This Fireside Chat with Cargill discussed the latest thinking on the intersection between two critical issues: global food security and advancing farmer livelihoods. INTERVIEWEES: Michelle Grogg, Vice President, Corporate Responsibility and Sustainable Development, Cargill César Galaviz, Rancher, Farmer and Agronomist, Río Fuerte Sur INTERVIEWER: Katie Hyson, Director of Thought Leadership, Business Fights Poverty Frances Cabrera, VP, Barclays",2023-09-29 14:00:12,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-2.3-Cargill.pdf,✅,,,,,,,,uploaded,uploaded,,,
420365,Global Goals Summit 2023 &#8211; Day 2 &#8211; Workshop 1,https://businessfightspoverty.org/global-goals-summit-2023-day-2-workshop-1,"This hybrid workshop with Barclays to deep-dived into examples of companies collaborating for impact and drew out lessons for your own partnerships. OPENING SPEAKERS: Ajaita Shah, Founder and CEO, Frontier Markets Eric Hudson, Founder and CEO, Preserve Pratibha Vuppuluri, Co-Founder &amp; Managing Partner, Unreasonable Collective MODERATOR: Frances Cabrera, VP, Barclays",2023-09-29 12:21:32,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-2.2-Barclays.pdf,✅,,,,,,,,uploaded,uploaded,,,
420353,Global Goals Summit 2023 &#8211; Day 2 &#8211; Fireside Chat 1,https://businessfightspoverty.org/global-goals-summit-2023-day-2-fireside-chat-1,"This Fireside Chat with Barclays and the UK Foreign, Commonwealth and Development Office discusses how governments see the role of business in delivering the SDGs. SPEAKERS: Deborah Goldfarb, Global Head of Citizenship, Barclays Rt Hon Andrew Mitchell, Minister of State, UK Foreign, Commonwealth &amp; Development Office INTERVIEWEES: Pamela Molina, Director of Sustainability and President, Agrolibano and Fundación Agrolibano Liz Patterson, Deputy Director, Partnerships and Infrastructure, UK Foreign, Commonwealth and Development Office INTERVIEWER: Zahid Torres-Rahman, Co-Founder and CEO, Business Fights Poverty",2023-09-29 11:49:10,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-2.1-Barclays.pdf,✅,,,,,,,,uploaded,uploaded,,,
420348,Global Goals Summit 2023 &#8211; Day 1 &#8211; Fireside Chat 2,https://businessfightspoverty.org/global-goals-summit-2023-day-3-fireside-chat-2-2,"This Fireside Chat with Merck discusses the ways in which the private sector can help overcome health inequities and prevent disease, and how your business can take action to help reach everyone, everywhere. INTERVIEWEES: Drew Otoo, President, Vaccines, Merck INTERVIEWER: Lola Adedokun, Executive Director, Aspen Global Innovators Group and Co-Chair of the Aspen Institute Forum on Women and Girls, Aspen Institute",2023-09-29 11:24:48,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-1.3-MSD.pdf,✅,,,,,,,,uploaded,uploaded,,,
420336,Global Goals Summit 2023 &#8211; Day 3 &#8211; Fireside Chat 2,https://businessfightspoverty.org/global-goals-summit-2023-day-3-fireside-chat-2,"This Fireside Chat with the UN Foundation’s Business Council for the United Nations and two authors of the just-launched UN Global Sustainable Development Report taught us about the levers that will drive transformational changes to meet the SDGs. INTERVIEWEES: Imme Scholz, Co-Chair of the Independent Group of Scientists, Global Sustainable Development Report (GSDR) Ambuj Sagar, Deputy Director, Strategy &amp; Planning and Vipula and Mahesh Chaturvedi Professor of Policy Studies, Indian Institute of Technology Delhi, and Co-Author, GSDR INTERVIEWER: ​​Ilze Melngailis, Senior Director, Business Council for the UN and Private Sector Engagement, UN Foundation",2023-09-28 18:22:35,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-3.3-Fireside.pdf,✅,,,,,,,,uploaded,uploaded,,,
420326,Global Goals Summit 2023 &#8211; Day 3 &#8211; Workshop 1,https://businessfightspoverty.org/global-goals-summit-2023-day-3-workshop-1,"This online workshop with TechnoServe explored the latest research on food fortification, the critical role of millers, and how to join the fight against malnutrition. SPEAKERS: William Warshauer, CEO, TechnoServe Christina Tewes-Gradl, Founder and Managing Director, Endeva Paloma Fernandes, CEO, Cereal Millers Association Dominic Schofield, Program Director – IGNITE, TechnoServe",2023-09-28 17:18:07,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-3.2-TechnoServe.pdf,✅,,,,,,,,uploaded,uploaded,,,
420306,Global Goals Summit 2023 &#8211; Day 1 &#8211; Webinar,https://businessfightspoverty.org/global-goals-summit-2023-day-1-webinar,"Read about the insights from our webinar with IDRC on how businesses can support entrepreneurs in the care economy, and their critical, yet undervalued, work that underpins our economies and lives. OPENING SPEAKERS: Lisa Hawkes, Global Sustainability Senior Manager, Unilever Matthew Davidson, Senior Social Impact Executive, Ethical Trade, Primark Anne Njambi Kabugi, Regional Gender Lead – Africa, IFC Md. Zia Uddin, Director, Planning &amp; Development, Folia Water Global Inc. Erin Tansey, Director, Sustainable and Inclusive Economies Program Division, IDRC Katja Friewald, Head of Women’s Economic Empowerment and Migration, UN Women Asia and the Pacific Melina Cruz Villafaña, Co Founder, Homely",2023-09-28 14:13:47,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/07/Global-Goals-2023-1.5-IDRC-1.pdf,✅,,,,,,,,uploaded,uploaded,,,
420291,Global Goals Summit 2023 &#8211; Day 1 &#8211; Workshop 2,https://businessfightspoverty.org/global-goals-summit-2023-day-1-workshop-2,"This hybrid workshop with Mars Inc you can learn about the latest research on the business case for integrating social and environmental strategies into business strategy. SPEAKERS: Lisa Manley, Vice President, Sustainability, Mars Inc Priya Kvam, Associate Director, Americas and Global Development, Forum For the Future Victor Dagnelie, Innovation Manager on Better Environment, IDH – The Sustainable Trade Initiative",2023-09-28 12:37:13,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-1.4-Mars.pdf,✅,,,,,,,,uploaded,uploaded,,,
420278,Global Goals Summit 2023 &#8211; Day 1 &#8211; Workshop 1,https://businessfightspoverty.org/global-goals-summit-2023-day-1-workshop-1,"This hybrid workshop with Visa Inc inspires and teaches us about stories of trailblazing refugee women, their incredible impact on their communities and what is required from the ecosystem to enable refugee women to thrive in the future. SPEAKERS: Graham Macmillan, President, Visa Foundation Shirin Pakfar, Chief of Section, Private Partnerships and Philanthropy, UNHCR Ghadah Alnasseri, Head of Policy and Public Affairs, Hibiscus Initiatives Veronica Rossini, Vice-President for Europe, Tent Partnership for Refugees Sheyda O’Rang, Freelance Artist and Facilitator, Pan Intercultural Arts",2023-09-28 11:47:15,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-1.2-Visa.pdf,✅,,,,,,,,uploaded,uploaded,,,
420270,Global Goals Summit 2023 &#8211; Day 3 &#8211; Fireside Chat 1,https://businessfightspoverty.org/global-goals-summit-2023-day-3-fireside-chat-1,"This Fireside Chat with the World Bank Group’s International Finance Corporation (IFC) covered how businesses are driving inclusive employment practices that enhance participation, advancement, and empowerment of workers at the base of the pyramid, and the benefits to both business and employees. INTERVIEWEES: Alexis Geaneotes, Operations Officer, Gender and Economic Inclusion, IFC Iqbal Muslimin, Co-founder &amp; Chief of Sustainability, Evermos INTERVIEWER: Yvette Torres-Rahman, Co-Founder and CFO, Business Fights Poverty",2023-09-28 10:20:25,Insights,https://businessfightspoverty.org/wp-content/uploads/2023/09/Global-Goals-2023-3.1-Fireside.pdf,✅,,,,,,,,uploaded,uploaded,,,
418833,Online Written Discussion &#8211; YOUTH EMPLOYABILITY,https://businessfightspoverty.org/online-written-discussion-youth-employability,"Our online written discussion explored &#8220;How can businesses best support youth employability in light of the trends we are seeing around the future of work?&#8221; The discussion analysed how businesses can bolster youth employability through learning opportunities, skill development, and on-the-job training. It looked into how businesses are investing in soft skill development programs and the implications of the generative AI revolution on the future of work.",2023-07-04 12:35:38,Insights,https://drive.google.com/file/d/1c8YQsNVWY-tXGMxBMMpArM4uEGNwU71x/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
